building_id,efficiency_score,primary_use,square_feet,savings_dollars,savings_kwh,savings_percent
822,100.0,1.0,366.0,425.83657777777773,4258.365777777777,50.0
102,76.92307692307692,6.0,15876.0,420.5167230541207,4205.167230541207,3.8125201801487867
1071,73.6842105263158,6.0,10385.0,349.395030260041,3493.9503026004095,4.7932427037991125
541,50.0,4.0,2582.0,330.38352615677945,3303.835261567794,19.251084937223766
295,83.76623376623377,0.0,83400.0,315.74415288956953,3157.4415288956952,0.6881763336599518
1246,77.61194029850746,6.0,50327.0,293.3614128754358,2933.614128754358,0.8647320473704682
357,0.0,4.0,2000.0,258.0902500568904,2580.9025005689036,19.38312981080948
423,71.42857142857143,1.0,969.0,255.81273602406418,2558.127360240642,29.24009628252831
182,75.0,1.0,1022.0,245.7385634292864,2457.385634292864,27.345145387549614
267,74.07407407407408,1.0,72193.0,235.51783191927825,2355.1783191927825,0.5080539245997924
748,65.45454545454545,6.0,32766.0,181.30659316703387,1813.0659316703386,0.8212215723755454
252,62.5,0.0,4314.0,125.07677593166555,1250.7677593166554,5.039297147357281
309,100.0,1.0,2067.0,122.68296402057204,1226.8296402057204,8.500700800338969
1037,55.0,0.0,8805.0,96.90254829413826,969.0254829413825,1.9745769949157939
1423,62.5,4.0,18277.0,84.00623014489393,840.0623014489393,0.8491014963383589
809,50.0,1.0,520.0,82.67430063410616,826.7430063410616,19.92716697670785
142,73.84615384615384,6.0,45348.0,76.80125253229053,768.0125253229053,0.25279142589489817
1053,78.37837837837839,6.0,21582.0,70.15231118540979,701.5231118540978,0.48405464520067015
846,100.0,1.0,481.0,65.2188156747835,652.1881567478349,17.50787716350058
681,73.6842105263158,9.0,41861.0,24.36414402324008,243.64144023240078,0.06889463363018765
1339,81.6793893129771,0.0,140488.0,18.184957648662387,181.84957648662385,0.023686434578237225
429,82.75862068965517,9.0,11934.0,7.51824150493776,75.1824150493776,0.07456747202111387
